from,post_id,text_trans,text,publish_time,cnt_retweet,cnt_comment,cnt_agree,user_id,screen_name,name,url,action,avatar,img,query,sentiment_score,cluster,event
facebook,819443976891232,"On this day in 1907, Justina Luckenbach died, four years to the day before the death of her husband Jacob. Both Luckenbachs were born in Germany and came to Texas in late 1845. In January 1846 they were among the first settlers in Fredericksburg. Jacob Luckenbach was allocated a town lot in the new village and a ten-acre lot southwest of town, where he built the family's first home. The Luckenbach family became American citizens in 1852 and shortly thereafter sold both Fredericksburg properties and moved twelve miles southeast. When she was appointed postmistress at the site, Sophie Engel named the post office Luckenbach in honor of her fiancé, Jacob and Justina's son Albert. Jacob and Justina Luckenbach raised three boys and nine girls in all. In 1883 they sold their property in Luckenbach and retired in Boerne, to be near six of their children who lived there. The population of Luckenbach peaked at 492 in 1904, but declined dramatically in the following decades. John Russell (Hondo) Crouch, from nearby Comfort, bought the ""town"" in 1971. Styling himself the ""mayor"" and ""Clown Prince of Luckenbach,"" Crouch declared Luckenbach ""a free state...of mind."" Popularized in regional culture as the place where ""Everybody is Somebody,"" Luckenbach achieved mythic proportions in 1977, the year after Crouch's death, when the Waylon Jennings song ""Luckenbach, Texas (Back to the Basics of Love)"" became a national favorite. https://bit.ly/3UQUnY4 ~~ On This Day entries are brought to you by the TSHA. Support Texas historical research such as this by making a donation today. We appreciate your support of the TSHA mission.  https://donate.tshaonline.org  ~~","On this day in 1907, Justina Luckenbach died, four years to the day before the death of her husband Jacob. Both Luckenbachs were born in Germany and came to Texas in late 1845. In January 1846 they were among the first settlers in Fredericksburg. Jacob Luckenbach was allocated a town lot in the new village and a ten-acre lot southwest of town, where he built the family's first home. The Luckenbach family became American citizens in 1852 and shortly thereafter sold both Fredericksburg properties and moved twelve miles southeast. When she was appointed postmistress at the site, Sophie Engel named the post office Luckenbach in honor of her fiancé, Jacob and Justina's son Albert. Jacob and Justina Luckenbach raised three boys and nine girls in all. In 1883 they sold their property in Luckenbach and retired in Boerne, to be near six of their children who lived there. The population of Luckenbach peaked at 492 in 1904, but declined dramatically in the following decades. John Russell (Hondo) Crouch, from nearby Comfort, bought the ""town"" in 1971. Styling himself the ""mayor"" and ""Clown Prince of Luckenbach,"" Crouch declared Luckenbach ""a free state...of mind."" Popularized in regional culture as the place where ""Everybody is Somebody,"" Luckenbach achieved mythic proportions in 1977, the year after Crouch's death, when the Waylon Jennings song ""Luckenbach, Texas (Back to the Basics of Love)"" became a national favorite. https://bit.ly/3UQUnY4 ~~ On This Day entries are brought to you by the TSHA. Support Texas historical research such as this by making a donation today. We appreciate your support of the TSHA mission.  https://donate.tshaonline.org  ~~",2024-02-28 07:16:33,50,4,215,100064769108272,TexasStateHistoricalAssociation,Texas State Historical Association,https://www.facebook.com/TexasStateHistoricalAssociation/posts/819443976891232,post,,,,0.02,,
facebook,716691803985988,"AUSTIN, Texas – Travis County District Court Judge Maria Cantú Hexsel today blocked the latest effort by Texas Attorney General Ken Paxton to persecute Texas families with transgender youth, temporarily halting the Attorney General’s demand that PFLAG, Inc. turn over information and documents about its support of families in Texas seeking gender-affirming medical care for their transgender youth.","AUSTIN, Texas – Travis County District Court Judge Maria Cantú Hexsel today blocked the latest effort by Texas Attorney General Ken Paxton to persecute Texas families with transgender youth, temporarily halting the Attorney General’s demand that PFLAG, Inc. turn over information and documents about its support of families in Texas seeking gender-affirming medical care for their transgender youth.
",2024-03-02 09:21:01,0,0,6,100069355233667,LosAngelesBlade,Los Angeles Blade,https://www.facebook.com/LosAngelesBlade/posts/716691803985988,post,,,,-0.32,,
facebook,798087422348454,"The South Texas Food Bank Board of Directors and staff would like to extend our sincerest condolences, thoughts, and prayers to the family of Ms. Shirley Gonzalez. Ms. Gonzalez was a trustee of the Guadalupe and Lilia Martinez Foundation – a charitable organization founded by her beloved uncle and aunt.

Through the foundation, Ms. Gonzalez touched the lives of many families and individuals in need in Webb and Zapata counties. With her support and enthusiasm, the food bank was able to open a Kids Café in Zapata County in 2013, kick-start the Kids Backpack program in 2016, and help thousands of families through the Adopt-A-Family program over the years.

We are grateful for Ms. Gonzalez’s life – it was a joy working with her. Her passion and kindness will be missed.

In honor of Ms. Gonzalez’s legacy, we will assist 10 new families through our Adopt-A-Family program – five in Webb County and five in Zapata County.","The South Texas Food Bank Board of Directors and staff would like to extend our sincerest condolences, thoughts, and prayers to the family of Ms. Shirley Gonzalez. Ms. Gonzalez was a trustee of the Guadalupe and Lilia Martinez Foundation – a charitable organization founded by her beloved uncle and aunt.

Through the foundation, Ms. Gonzalez touched the lives of many families and individuals in need in Webb and Zapata counties. With her support and enthusiasm, the food bank was able to open a Kids Café in Zapata County in 2013, kick-start the Kids Backpack program in 2016, and help thousands of families through the Adopt-A-Family program over the years.

We are grateful for Ms. Gonzalez’s life – it was a joy working with her. Her passion and kindness will be missed.

In honor of Ms. Gonzalez’s legacy, we will assist 10 new families through our Adopt-A-Family program – five in Webb County and five in Zapata County.",2024-03-05 09:32:17,0,14,61,100064416114867,southtexasfoodbank,South Texas Food Bank,https://www.facebook.com/southtexasfoodbank/posts/798087422348454,post,,,,0.4,,
facebook,911683754300417,"TPR Noticias Al Día, our Spanish language newscast for Tuesday– Joyce Slocum, leader of Texas Public Radio and NPR, passed away from complications of cancer. Today is Election Day in Texas for the Republican and Democratic primaries. Congressman Joaquín Castro calls for hate crime charges in the murder of Aaron Martínez. San Antonio International Airport underwent a makeover.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.","TPR Noticias Al Día, our Spanish language newscast for Tuesday– Joyce Slocum, leader of Texas Public Radio and NPR, passed away from complications of cancer. Today is Election Day in Texas for the Republican and Democratic primaries. Congressman Joaquín Castro calls for hate crime charges in the murder of Aaron Martínez. San Antonio International Airport underwent a makeover.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.",2024-03-06 11:31:13,0,0,4,100063764011824,texaspublicradio,Texas Public Radio,https://www.facebook.com/texaspublicradio/posts/911683754300417,post,,,,-0.06,,
facebook,951802152975929,"New Yolanda Saldívar Documentary out and people want to know her secret we talk about it! 

Houston Texas Friday & Saturday Chingo has 4 shows, make sure to tell a friend and come out for a night of laughs! 

They trying to raise minimum wage to $50? 🤯🤦🏽‍♂️

Thank you for listening, please help support by simply share the show! It would mean a lot! 🤟🏽💯 
#goodmorning #foryou","New Yolanda Saldívar Documentary out and people want to know her secret we talk about it! 

Houston Texas Friday & Saturday Chingo has 4 shows, make sure to tell a friend and come out for a night of laughs! 

They trying to raise minimum wage to $50? 🤯🤦🏽‍♂️

Thank you for listening, please help support by simply share the show! It would mean a lot! 🤟🏽💯 
#goodmorning #foryou",2024-02-22 00:10:41,9,41,203,100044384591182,officialchingobling,Official Chingo Bling,https://www.facebook.com/officialchingobling/posts/951802152975929,post,,,,0.74,,
facebook,1136639337731242,"Today is a random event for Charity Day, celebrating the power of charity and generosity. We invite you to do some unique things that have a positive impact! We know what simple and kind management means for a person facing breast cancer. That's why we are here to provide support, education, and resources to the people of Central Texas who need us.","Today is Random Acts of Kindness Day, celebrating the power of kindness and generosity. We invite you to do something unique with a positive impact! We know how much a simple gesture of kindness can mean to someone who is facing breast cancer. That's why we are here to provide support, education, and resources to the people of Central Texas who need us.
 
Together, we can make kindness the norm and ensure that no one must face breast cancer alone. Join us in celebrating Random Acts of Kindness Day. Go to www.bcrc.org and learn who you can help.
------
Hoy es Random Acts of Kindness Day, celebrando el poder de la bondad y generosidad. Te invitamos a que hagas algo unico con un impacto positivo! Sabemos muy bien como un simple gesto de bondad puede significar mucho para una persona que padece cáncer de mama. Es por eso que estamos aquí para brindar apoyo, educación y recursos a toda la comunidad del centro de Texas que lo necesite.

Juntos podemos hacer que la bondad sea una norma y asegurarnos de que nadie que padece cáncer de mama este solo. Celebra con nosotros este día, entra a www.bcrc.org y descubre como puedes ayudar. 

#randomactsofkindessday #breastcancer #bcrc #texas #kindness #support #gesture #centraltexas #together",2024-02-17 05:18:56,1,0,9,100041555602016,BCRCofTexas,Breast Cancer Resource Center,https://www.facebook.com/BCRCofTexas/posts/1136639337731242,post,,,,0.96,,
facebook,1184651562596676,"From what’s been hinting online and from I can find, an announcement as earlier as next week could come (possibly) about George Strait playing at Kyle Field in College Station. That’s even been hinted on Kyle Field’s calendar. 

Since George Strait has retired from structured touring with his “The Cowboy Rides Away” Tour in June 2014, Strait has recorded two studio albums and has played several venues marking various occasions in the Lone Star State. He returned to Austin for the first time in 2018. He has also played show’s in Houston, including the Houston Livestock Show & Rodeo, and Fort Worth since that time. He has started his very own tequila brand, Código 1530 and has written several songs in support of faith, family, our law enforcement, and country music—the things that matter most to him and us.

Excited to whatever announcement may be coming. Keep in mind, tickets could be a bit pricey, especially since this would Strait’s first time to play in Aggieland since the 1990s. Be sure to be prepared if you plan to purchase tickets to get them as soon as possible.","From what’s been hinting online and from I can find, an announcement as earlier as next week could come (possibly) about George Strait playing at Kyle Field in College Station. That’s even been hinted on Kyle Field’s calendar. 

Since George Strait has retired from structured touring with his “The Cowboy Rides Away” Tour in June 2014, Strait has recorded two studio albums and has played several venues marking various occasions in the Lone Star State. He returned to Austin for the first time in 2018. He has also played show’s in Houston, including the Houston Livestock Show & Rodeo, and Fort Worth since that time. He has started his very own tequila brand, Código 1530 and has written several songs in support of faith, family, our law enforcement, and country music—the things that matter most to him and us.

Excited to whatever announcement may be coming. Keep in mind, tickets could be a bit pricey, especially since this would Strait’s first time to play in Aggieland since the 1990s. Be sure to be prepared if you plan to purchase tickets to get them as soon as possible.",2024-03-13 12:49:39,106,108,423,100031555310365,MadisonCountyTexasWeather,"Madison County, Texas Weather",https://www.facebook.com/MadisonCountyTexasWeather/posts/1184651562596676,post,,,,0.22,,
facebook,7573767172687758,"This indoor festival showcases 40+ different wines from some incredible wineries from all throughout Texas, each bringing a selection of their most popular, unique, or new wines! This is not the typical festival that has thousands of people in attendance, we are limiting the number to create a better, more personal experience. This festival is designed to promote and support Texas Wineries. #fypシviralシ2024 #winefestival #winetasting","This indoor festival showcases 40+ different wines from some incredible wineries from all throughout Texas, each bringing a selection of their most popular, unique, or new wines! This is not the typical festival that has thousands of people in attendance, we are limiting the number to create a better, more personal experience. This festival is designed to promote and support Texas Wineries. #fypシviralシ2024 #winefestival #winetasting",2024-03-11 09:17:07,0,2,29,100001636522149,irishqueen.hedquist,Irish Queen Hedquist,https://www.facebook.com/irishqueen.hedquist/posts/7573767172687758,post,,,,0.93,,
facebook,10159577075001776,"I want to congratulate all of the Rio Grande Valley people that participated in the S.A. livestock show. Our kids did an outstanding job and we are very proud of them, this job could not be done without the support of family and friends. Three RGV kids brought 3 breed Champions and 1 kid brought one reserve Champion among other great Top 10's. 
Thanks to all of the people and organizations supporting these events.
Southern Hope Ranch 
#sanantoniolivestockshow 
Hidalgo, Texas 
#4HClub 
Hidalgo County 4-H Foundation 
Hidalgo County 4-H 
Hidalgo County 4-H 
4 de Julio Beefmasters 
Rowe FFA 
Edinburg Vela FFA 
Pioneer FFA 
Sharyland Pioneer Diamondback FFA Booster 
PSJA FFA 
PSJA North FFA 
McAllen Memorial FFA 
Rio Grande City FFA 
Hendricks Stars PTO 
Lucile McKee Hendricks Elementary 
Kassie Ramos and father
Ester Eric Cantu 
Jorge Rodriguez Baŕrera 
Julabe Ballrooms (Jose Barrera Sr.)
Vicente Garza 
Vicente Garza 
Yesica Garza  
Anselmo Lorena Flores 
Cuquis Cerda 
Ricardo Arce 
Feel free to comment and share your event pictures.","I want to congratulate all of the Rio Grande Valley people that participated in the S.A. livestock show. Our kids did an outstanding job and we are very proud of them, this job could not be done without the support of family and friends. Three RGV kids brought 3 breed Champions and 1 kid brought one reserve Champion among other great Top 10's. 
Thanks to all of the people and organizations supporting these events.
Southern Hope Ranch 
#sanantoniolivestockshow 
Hidalgo, Texas 
#4HClub 
Hidalgo County 4-H Foundation 
Hidalgo County 4-H 
Hidalgo County 4-H 
4 de Julio Beefmasters 
Rowe FFA 
Edinburg Vela FFA 
Pioneer FFA 
Sharyland Pioneer Diamondback FFA Booster 
PSJA FFA 
PSJA North FFA 
McAllen Memorial FFA 
Rio Grande City FFA 
Hendricks Stars PTO 
Lucile McKee Hendricks Elementary 
Kassie Ramos and father
Ester Eric Cantu 
Jorge Rodriguez Baŕrera 
Julabe Ballrooms (Jose Barrera Sr.)
Vicente Garza 
Vicente Garza 
Yesica Garza  
Anselmo Lorena Flores 
Cuquis Cerda 
Ricardo Arce 
Feel free to comment and share your event pictures.",2024-02-15 06:21:40,1,12,71,684411775,profile.php?id=684411775,Kari Rodz SH Ranch,https://www.facebook.com/profile.php?id=684411775/posts/10159577075001776,post,,,,0.96,,
facebook,912377414231051,"TPR Noticias Al Día, our Spanish language newscast for Wednesday– Results of the primary elections in Texas. TPWD is seeking to exchange 43 acres of state park for land that SpaceX has not yet acquired. Fritch City Fire Chief Zeb Smith lost his life while fighting a fire. Comal ISD and other nearby school districts will cancel classes on April 8 due to the eclipse.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.","TPR Noticias Al Día, our Spanish language newscast for Wednesday– Results of the primary elections in Texas. TPWD is seeking to exchange 43 acres of state park for land that SpaceX has not yet acquired. Fritch City Fire Chief Zeb Smith lost his life while fighting a fire. Comal ISD and other nearby school districts will cancel classes on April 8 due to the eclipse.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.",2024-03-07 08:04:12,0,0,1,100063764011824,texaspublicradio,Texas Public Radio,https://www.facebook.com/texaspublicradio/posts/912377414231051,post,,,,-0.09,,
facebook,6969478336493819,"Please consider signing in support of Texas Tech assistant professor Jairo I. Fúnez-Flores, who has been targeted, doxxed, and slandered due to his pro-Palestine commitment and online speech.","Please consider signing in support of Texas Tech assistant professor Jairo I. Fúnez-Flores, who has been targeted, doxxed, and slandered due to his pro-Palestine commitment and online speech.",2024-02-28 14:04:36,0,2,7,579674804,katherine.gillen.1,Katherine Gillen,https://www.facebook.com/katherine.gillen.1/posts/6969478336493819,post,,,,-0.56,,
facebook,1012839660428378,"Don't miss out on an empowering event this Women's History Month! Join South Texas Business Partnership on Wednesday, March 27th, as we welcome the trailblazing City Councilwomen of South San Antonio, Presented by Frost.

Dive into a dynamic panel discussion where these influential leaders will discuss housing affordability, transportation, workforce, and economic development and initiatives shaping their districts, the City of San Antonio, and beyond. Sara Briseño Gerrish, Chairwoman of the SoTX Board, will guide the conversation.

Support this exceptional event. Make your sponsorship and seating arrangements TODAY!  
#AllRoadsLeadSouth
#BuildingOpportunities
@woohoo4sa","Don't miss out on an empowering event this Women's History Month! Join South Texas Business Partnership on Wednesday, March 27th, as we welcome the trailblazing City Councilwomen of South San Antonio, Presented by Frost.

Dive into a dynamic panel discussion where these influential leaders will discuss housing affordability, transportation, workforce, and economic development and initiatives shaping their districts, the City of San Antonio, and beyond. Sara Briseño Gerrish, Chairwoman of the SoTX Board, will guide the conversation.

Support this exceptional event. Make your sponsorship and seating arrangements TODAY!  
#AllRoadsLeadSouth
#BuildingOpportunities
@woohoo4sa",2024-03-15 02:40:43,2,0,17,100051070609236,sotxpartnership,South Texas Business Partnership,https://www.facebook.com/sotxpartnership/posts/1012839660428378,post,,,,0.93,,
facebook,913888337413292,"TPR Noticias Al Día, our Spanish language newscast for Friday– Congressman Joaquín Castro criticizes Biden for calling an undocumented immigrant “illegal”. Xcel Energy says its facilities could have had something to do with a wildfire in Texas. TEA has appointed two conservators to oversee the finances of IDEA Public Schools. A cold front will possibly bring hail to the Texas Hill Country.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.","TPR Noticias Al Día, our Spanish language newscast for Friday– Congressman Joaquín Castro criticizes Biden for calling an undocumented immigrant “illegal”. Xcel Energy says its facilities could have had something to do with a wildfire in Texas. TEA has appointed two conservators to oversee the finances of IDEA Public Schools. A cold front will possibly bring hail to the Texas Hill Country.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.",2024-03-09 07:52:54,0,0,1,100063764011824,texaspublicradio,Texas Public Radio,https://www.facebook.com/texaspublicradio/posts/913888337413292,post,,,,-0.09,,
facebook,912369180897951,"Bobwhite quail, cooked in their tracks, as a result of the #SmokehouseCreekFire, in the Texas Panhandle. These unprecedented photos are from just one ranch of the >1 million acres burned. #quailresearch #quail #texas","Bobwhite quail, cooked in their tracks, as a result of the #SmokehouseCreekFire, in the Texas Panhandle. These unprecedented photos are from just one ranch of the >1 million acres burned. #quailresearch #quail #texas",2024-03-05 20:15:50,1,0,14,100063746333284,QuailResearch,The Quail Research Laboratory,https://www.facebook.com/QuailResearch/posts/912369180897951,post,,,,-0.41,,
facebook,804307695066790,"⭐Introducing Officer Elijah Garrett⭐
Officer Garrett is originally from Kerrville, Texas, where he completed his high school education in the year 2021. In August 2023, he joined the Alamo Area Regional Law Enforcement Academy. He successfully completed his training on March 5, 2024, and officially graduated from the academy. Throughout his journey of becoming an officer, Officer Garrett received constant support and encouragement from his fiancé and family members. The Fredericksburg Police Department is proud to have Officer Garrett as a valuable member of the team.","⭐Introducing Officer Elijah Garrett⭐
Officer Garrett is originally from Kerrville, Texas, where he completed his high school education in the year 2021. In August 2023, he joined the Alamo Area Regional Law Enforcement Academy. He successfully completed his training on March 5, 2024, and officially graduated from the academy. Throughout his journey of becoming an officer, Officer Garrett received constant support and encouragement from his fiancé and family members. The Fredericksburg Police Department is proud to have Officer Garrett as a valuable member of the team.",2024-03-11 21:39:45,12,31,229,100064627004907,CityofFredericksburgPolice,Fredericksburg Texas Police Department,https://www.facebook.com/CityofFredericksburgPolice/posts/804307695066790,post,,,,0.0,,
facebook,736295128681113,Update on Odessa HS:,"UPDATE from Odessa HS:

We want to give you an update on the situation at OHS: ECISD police have secured the campus, and they will release the secure at the start of the first lunch period at 11:30.

Parents, this means we will release students to lunch. If parents want to check out students from school, they will be excused. As they release, they will have counselors and campus leaders available to speak to students who want to talk to someone before they go home. We will also be on campus to support all students who remain at school throughout the day.

ECISD police are still investigating the situation and we will have more information for you as soon as possible. 

Again, ECISD police have determined Odessa High School is safe and will begin releasing students at 11:30 a.m.

*******

ACTUALIZACIÓN de la preparatoria Odessa High: 

Queremos brindarles una actualización sobre la situación en OHS: la policía de ECISD ha asegurado el campus y han removido el toque de queda al comienzo del primer período a las 11:30. Padres, esto significa que dejaremos a los estudiantes salir a comer. Si los padres quieren sacar a los estudiantes de la escuela, será permitido. A medida que salgan, tendrán consejeros y líderes del campus disponibles para hablar con los estudiantes que quieran hablar con alguien antes de irse a casa. También estaremos en el campus para apoyar a todos los estudiantes que permanecen en la escuela durante todo el día. La policía de ECISD todavía está investigando la situación y tendremos más información para usted lo antes posible. Nuevamente, la policía de ECISD ha determinado que Odessa High School es segura y comenzará a dejar salir a los estudiantes a las 11:30 a.m.",2024-02-27 04:17:01,8,12,22,100069018965319,cityofodessatx,"City of Odessa, Texas",https://www.facebook.com/cityofodessatx/posts/736295128681113,post,,,,0.02,,
facebook,804862255004167,"Today, our City of Eagle Pass Team led by City Manager Homero Balderas along with Assistant City Manager Ivan Morua, Aide Castaño, Marketing Director and Ronnie Rivera, Public Relations met with the Kickapoo Traditional Tribe of Texas led by Tribal Administrator Gonzalo E. Garcia, Darold Lee Salazar, Tribal Reservation Service Administrator and Irvin Max Garza, Executive Assistant.  Some of the topics discussed were on-going and future projects, possible future partnerships and to pledge the City’s support for the KTTT’s current and future projects and activities.  The City of Eagle Pass is looking forward to solidifying the working relationship with the Kickapoo Traditional Tribe of Texas for years to come.","Today, our City of Eagle Pass Team led by City Manager Homero Balderas along with Assistant City Manager Ivan Morua, Aide Castaño, Marketing Director and Ronnie Rivera, Public Relations met with the Kickapoo Traditional Tribe of Texas led by Tribal Administrator Gonzalo E. Garcia, Darold Lee Salazar, Tribal Reservation Service Administrator and Irvin Max Garza, Executive Assistant.  Some of the topics discussed were on-going and future projects, possible future partnerships and to pledge the City’s support for the KTTT’s current and future projects and activities.  The City of Eagle Pass is looking forward to solidifying the working relationship with the Kickapoo Traditional Tribe of Texas for years to come.",2024-02-29 07:33:15,17,9,78,100064412002909,OfficialCityEaglePassTexas,"City of Eagle Pass, Texas",https://www.facebook.com/OfficialCityEaglePassTexas/posts/804862255004167,post,,,,0.46,,
facebook,824751786360451,"TSHA Handbook of Texas entry: Uribe, María Ygnacia Gutiérrez de Lara https://bit.ly/3IqD0WE ~~ Handbook of Texas entries are brought to you by the TSHA. Support Texas historical research such as this by making a donation today. We appreciate your support of the TSHA mission.  https://donate.tshaonline.org  ~~","TSHA Handbook of Texas entry: Uribe, María Ygnacia Gutiérrez de Lara https://bit.ly/3IqD0WE ~~ Handbook of Texas entries are brought to you by the TSHA. Support Texas historical research such as this by making a donation today. We appreciate your support of the TSHA mission.  https://donate.tshaonline.org  ~~",2024-03-08 03:19:29,0,0,1,100064769108272,TexasStateHistoricalAssociation,Texas State Historical Association,https://www.facebook.com/TexasStateHistoricalAssociation/posts/824751786360451,post,,,,0.59,,
facebook,907246731410786,"TPR Noticias Al Día, our Spanish language newscast for Wednesday– Protest against state law that criminalizes unauthorized entries into Texas from Mexico. Smokehouse Creek is the second largest wildfire in Texas history. The FAA has closed its investigation into SpaceX's second Starship launch in November. What could be the last winds of winter will pass through San Antonio today.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.","TPR Noticias Al Día, our Spanish language newscast for Wednesday– Protest against state law that criminalizes unauthorized entries into Texas from Mexico. Smokehouse Creek is the second largest wildfire in Texas history. The FAA has closed its investigation into SpaceX's second Starship launch in November. What could be the last winds of winter will pass through San Antonio today.

Support for TPR Noticias Al Día comes from Texas Mutual Insurance Company, a workers' compensation provider committed to helping Texas businesses be safe and sound. Learn more about how Texas Mutual helps protect businesses and individuals at https://www.texasmutual.org/better.",2024-02-29 08:45:09,0,0,1,100063764011824,texaspublicradio,Texas Public Radio,https://www.facebook.com/texaspublicradio/posts/907246731410786,post,,,,-0.18,,
facebook,10231812793088056,"There’s a whole lot of Ego here…if it didn’t work for K. Michelle it just didn’t work for her. Beyoncé is POWERFUL. Yall gotta stop making women feel bad for that. She’s strategic, she’s smart, she’s a mother, she shows us her passion in so many ways. Be proud of her. She’s from Texas and she makes sure we ALWAYS know that. It’s not inauthentic or far fetched, yall just mad she CLEARLY has a power that isn’t easily attainable by other women OR MEN. Go sit with that. Beyoncé is a 1/3 sacral generator like me. I know wassup.","There’s a whole lot of Ego here…if it didn’t work for K. Michelle it just didn’t work for her. Beyoncé is POWERFUL. Yall gotta stop making women feel bad for that. She’s strategic, she’s smart, she’s a mother, she shows us her passion in so many ways. Be proud of her. She’s from Texas and she makes sure we ALWAYS know that. It’s not inauthentic or far fetched, yall just mad she CLEARLY has a power that isn’t easily attainable by other women OR MEN. Go sit with that. Beyoncé is a 1/3 sacral generator like me. I know wassup.",2024-02-13 23:32:50,5,17,34,1391554027,MizzBobo1,Terraca Bobo,https://www.facebook.com/MizzBobo1/posts/10231812793088056,post,,,,-0.3,,
facebook,852767173527964,"We are so honored to be the recipient of the 2023 Cystic Fibrosis Central Texas Chapter Corporate Champion Award. It’s a cause that is very near and dear to our hearts. Our darling little niece, Vivian Rose Jistel, was diagnosed with Cystic Fibrosis when she was just six weeks old. The Cystic Fibrosis Foundation has been instrumental in getting Vivian and others who have this terrible disease the treatments that they need and are making incredible strides toward finding a CURE! Just a decade ago, life expectancy was 38 years old. Now it is closer to 53! This foundation and their cause have not only our financial support, they have our hearts, and we will do whatever we can to help them find a cure. Thank you to the Cystic Fibrosis Foundation - Central Texas Chapter and those who support their efforts. Together, we can all do great things.

📷 Eric Coleman Photography 

Thanks to: 
Norma Cataño, Tyler Haug, Amy Sanner, Tyler Haug, Tracey Hopkins, Stacy Turlington Dollar, Magdalena Cataño Jistel, Aaron Jistel, Sharon Jistel, Kimberly Derrick, and Genaro Cataño","We are so honored to be the recipient of the 2023 Cystic Fibrosis Central Texas Chapter Corporate Champion Award. It’s a cause that is very near and dear to our hearts. Our darling little niece, Vivian Rose Jistel, was diagnosed with Cystic Fibrosis when she was just six weeks old. The Cystic Fibrosis Foundation has been instrumental in getting Vivian and others who have this terrible disease the treatments that they need and are making incredible strides toward finding a CURE! Just a decade ago, life expectancy was 38 years old. Now it is closer to 53! This foundation and their cause have not only our financial support, they have our hearts, and we will do whatever we can to help them find a cure. Thank you to the Cystic Fibrosis Foundation - Central Texas Chapter and those who support their efforts. Together, we can all do great things.

📷 Eric Coleman Photography 

Thanks to: 
Norma Cataño, Tyler Haug, Amy Sanner, Tyler Haug, Tracey Hopkins, Stacy Turlington Dollar, Magdalena Cataño Jistel, Aaron Jistel, Sharon Jistel, Kimberly Derrick, and Genaro Cataño",2024-03-15 00:00:18,0,3,14,100063840660438,austintatiousblinds,Austintatious | Blinds and Shutters,https://www.facebook.com/austintatiousblinds/posts/852767173527964,post,,,,0.97,,
facebook,1153462729382236,"March is Social Work Month, and we want to celebrate and thank the outstanding social workers in our team. They are people who provide emotional support, practical guidance and resource referral to people in Central Texas facing breast cancer. They are the people who enable our clients to make informed decisions and address their diagnostic and treatment challenges. They are those who inspire us with their sympathy, dedication, and professionalism. Thank you! ❤😊","March is Social Work Month, and we want to celebrate and appreciate the amazing social workers who are part of our team. They are the ones who provide emotional support, practical guidance, and resource referrals to the people of Central Texas who are facing breast cancer. They are the ones who empower our clients to make informed decisions and cope with the challenges of their diagnosis and treatment. They are the ones who inspire us with their compassion, dedication, and professionalism. Thank you! ❤😊
----
Marzo es el Mes del Trabajo Social, queremos celebrar y apreciar a los increíbles trabajadores sociales que forman parte de nuestro equipo. Ellos son quienes brindan apoyo emocional, orientación práctica y recursos a las personas del centro de Texas que padecen cáncer de mama. Ellos son quienes capacitan a nuestros clientes para tomar decisiones informadas y afrontar los desafíos de su diagnóstico y tratamiento. Ellos son quienes nos inspiran con su compasión, dedicación y profesionalismo. ¡Gracias! ❤😊

#BCRC #SocialWorkMonth #SocialWork #Support #CentralTexas #BreastCancer #Empower #Challenges #Dedication #Compassion #Texas #Austin",2024-03-14 04:56:40,0,1,12,100041555602016,BCRCofTexas,Breast Cancer Resource Center,https://www.facebook.com/BCRCofTexas/posts/1153462729382236,post,,,,0.97,,
facebook,10229444626654019,The boycott of that festival by Irish musicians proves that it does have an effect. A lot of media are focusing on the genocide in Gaza because of the boycott. It would be great to see more Irish artists speak out. This action is in stark contrast to what Sinn Féin is doing by meeting Biden the war criminal. History will show just how despicable this is.,The boycott of that festival by Irish musicians proves that it does have an effect. A lot of media are focusing on the genocide in Gaza because of the boycott. It would be great to see more Irish artists speak out. This action is in stark contrast to what Sinn Féin is doing by meeting Biden the war criminal. History will show just how despicable this is.,2024-03-14 16:09:33,0,0,9,1650882202,padraic.maccoitir,Pádraic Mac Coitir,https://www.facebook.com/padraic.maccoitir/posts/10229444626654019,post,,,,-0.82,,
