user_id,screen_name,name,description,fan,validation,avatar,type
1260115796858109952,luo_yuehan,Johannes Maria,"1. I post what is important to me or what I like.  2. Content often comes from Chinese media. (Douyin, Kuaishou…)  3. I am German.",9907,False,https://pbs.twimg.com/profile_images/1636846904355979265/JZ0vPCLO_normal.jpg,
894044555997204481,198964yekai,叶开 反独裁 反暴政,新世纪摸鱼战士。反独裁 反暴政。Fuck CCP。纯图号：@yekaiOMG 个人网站：https://t.co/s58fU2T2cR,1467,False,https://pbs.twimg.com/profile_images/1596735123981934592/wBZi89LY_normal.jpg,
3224299078,ev_terry,Terry Zhang,子绝四：毋意毋必毋固毋我,62,False,https://pbs.twimg.com/profile_images/1268094262463217667/q0W2Vlmj_normal.jpg,
1316748919376957441,Jay83214566,Jay T,"Bringing You Facts About #CCP To Stop #CCP Propaganda. Block Misinformation & Mute Stupidity. Views my own, Will repost any facts ,Backup Ac @JayT33891934",6297,False,https://pbs.twimg.com/profile_images/1743364760324788224/__hAf_AZ_normal.jpg,
5709522,mranti,Michael Anti,"安替, Globus, AI-driven Global Risk Research and Consulting. A veteran journalist on International Affairs, Harvard Nieman Fellow '08, TEDGlobal Speaker.",357537,False,https://pbs.twimg.com/profile_images/575475426971119616/mdc9Zm_-_normal.jpeg,
620632841,nytchinese,纽约时报中文网,"纽约时报中文网官方推特。Official Twitter Account of The New York Times Chinese Website.
iPhone & iPad app: https://t.co/hzbwaOOxA6
Android app: https://t.co/NIusFpRU2S",3143870,False,https://pbs.twimg.com/profile_images/963709224466374656/W7eiSwd9_normal.jpg,
2884771,Newsweek,Newsweek,"In-depth analysis, news and opinion about international issues, technology, business, culture and politics.",3581119,False,https://pbs.twimg.com/profile_images/1714438786048794624/zTN8z_kU_normal.jpg,
759251,CNN,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",62249695,False,https://pbs.twimg.com/profile_images/1669780523911110656/K9gaaM1g_normal.jpg,
14515799,brianstelter,Brian Stelter,"Author, https://t.co/sGeOrrfY95 / Special correspondent, @VanityFair / Host, ""Inside the Hive"" / Producer, @TheMorningShow / Stay-at-home dad / bstelter@gmail",783943,False,https://pbs.twimg.com/profile_images/1422205879009619973/dEqKHwRt_normal.jpg,
39344374,DonaldJTrumpJr,Donald Trump Jr.,,11007725,False,https://pbs.twimg.com/profile_images/766652495858896897/LjrJJB9a_normal.jpg,
1639340762109181980,KaceeAllenShow,The Kacee Allen Show,"7th largest Show in the state of Kentucky 🎙️🐎 🇺🇸 Watch on X, YouTube, Rumble, and Spotify Podcasts Contact @kaceerallen for inquiries",212,False,https://pbs.twimg.com/profile_images/1721707321191960576/hexjOU6q_normal.jpg,
988654629691973632,X_S_2_A,XS2A,"🎀😘罗@asolermusic 🎀 
🤟@Hardwell ☠️💥💥 
🍺🍾精酿爱好者🍻  
🤤💗@SplatoonJP 🦑🐙 
🛡HEMA⚔️爱好者🛡 
🚀🆂🆃🅰🆁 🅲🅸🆃🅸🆉🅴🅽🛰",10,False,https://pbs.twimg.com/profile_images/1592247391846952960/D0zgEBn1_normal.jpg,
1563035593365340163,cathynumber5,cathy#5,"Disaster Restoration Technician. 
I am not suicidal 😊😄  Lover of truth & satire.
Patriot 🇺🇸 🙏
Capricorn/Dragon",199,False,https://pbs.twimg.com/profile_images/1680998667015028736/fFaEVpNv_normal.jpg,
1681573614339112960,CovidCaution,Covid Caution,"Collection of news, resources, and discourse related to the ongoing COVID-19 pandemic & health advocacy. Occasional venting, hot-takes and memes.",1341,False,https://pbs.twimg.com/profile_images/1683082728986800131/Xz8L43PW_normal.jpg,
1638466289617481728,WardSapir477779,小葉子啊🇨🇳💯（互fo必回）,互fo💯秒回 吃货一枚^O^ 爱摄像 爱旅行 爱分享🌿#互fo #互赞,11528,False,https://pbs.twimg.com/profile_images/1650434085318434817/XiiyaRRS_normal.jpg,
1371182882941702145,GeorgeS22516598,George Sanderson,,1,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
538562573,neshmoon,🦅🔥𝕀𝕘𝕟𝕒𝕔𝕚𝕠 𝕃𝕚₿𝕣𝕖🔥🦅,"🆆🅷🅴🅽 🆈🅾🆄 🅰🆁🅴 🅰 🅼🅰🅽, 🆂🅾🅼🅴🆃🅸🅼🅴🆂 🆈🅾🆄 🆆🅴🅰🆁 🆂🆃🆁🅴🆃🅲🅷🆈 🅿🅰🅽🆃🆂 🅸🅽 🆈🅾🆄🆁 🆁🅾🅾🅼.",1542,False,https://pbs.twimg.com/profile_images/1668393877857013761/J-eVatjB_normal.jpg,
240495473,andyvolosky,andy,any major dude will tell you | digital hack @middleseatco | former @wearesocial,1013,False,https://pbs.twimg.com/profile_images/1607371038102360064/pSWJOCJU_normal.jpg,
167975591,americandaiku,アメリカン大工,アメリカで大工などをやっています。仕事上、労働者との接触が多く、また不法移民の連中とも仕事することもあります。そんな視点から、アメリカや故郷の日本をつぶやいてみようと思います。,20,False,https://pbs.twimg.com/profile_images/1081865588/image_normal.jpg,
819029763889057792,lf092313,🟧 Lee Smith,"Veteran 

BlueCrew  True Blue Resister Vote Blue ProChoice  BanAssaultRifles Defend Democracy  TruthMatters Protect Animals  Religious Freedom",8365,False,https://pbs.twimg.com/profile_images/1676821920497692672/WZFBUnH7_normal.jpg,
1691977218711527424,BillyNicho4741,Billy Nichols,,6,False,https://pbs.twimg.com/profile_images/1691978108210122752/H4_Ucgc9_normal.jpg,
1669798141174882305,SSgtRomaine,ic3b3rg,"Thoughts are my own. Security Researcher. Ex-USAF. Volunteered for Iraq. Trained Chef. Fitness/Health Guru. Turned down jobs @ Microsoft, NSA, and Interpol.",203,False,https://pbs.twimg.com/profile_images/1748517963106279424/lwc7Rg7L_normal.jpg,
1521506591622664192,Holyjoe1964,Wayne White,"GOD , family , country",68,False,https://pbs.twimg.com/profile_images/1538887390453850112/dCakhauR_normal.jpg,
1608970715830648836,OctaviusLedger,PhantomHack,"Software engineer, developer, and programmer - Stand with Ukraine - No DM's Please  - Progressive - Agnostic - Straight male - Pro ~ Choice -",1279,False,https://pbs.twimg.com/profile_images/1654587167232983043/idJyCboP_normal.jpg,
213383277,elviadiaz1,Elvia Diaz,Editorial Page Editor @azcentral.com | Tweets in English & Español | RT ≠ endorsement.,4306,False,https://pbs.twimg.com/profile_images/966892340349624321/A_M0zwP1_normal.jpg,
465116524,MatthewTMangino,Matthew T. Mangino,"Attorney, former district attorney of Lawrence County, author of The Executioner's Toll, Syndicated Columnist, Adjunct Professor, Frequent on @LawCrimeNetwork",1845,False,https://pbs.twimg.com/profile_images/1541192413934501888/5FnjRt3A_normal.jpg,
4621063346,Baby1Gunner,T1gers.Ander,The Catcher in the Rye. Fan of cats.🐅,21,False,https://pbs.twimg.com/profile_images/1657693772736503810/Z1fDF4o5_normal.jpg,
1288042398543564800,tatalin13,Chloe,"Love travel,love food ,love freedom!world peace~🇨🇳🇲🇴🇭🇰I'll show you around China
旅行，时事热点，自由，美人，美食 互fo🥖🧀🍗🍇🍉🍋",3722,False,https://pbs.twimg.com/profile_images/1464622117404954627/N7t4VuAT_normal.jpg,
1260021871656894464,chquanbulaji,埃隆 Mask,,58,False,https://pbs.twimg.com/profile_images/1391909582964940803/-FO9LBbS_normal.jpg,
1425885005935304706,boyong59319894,boyong,,0,False,https://pbs.twimg.com/profile_images/1425886162288214021/1zI_Oy5X_normal.jpg,
1297006543280340992,B91qtDrrdHF6zuV,Abby,"德智体美劳全面发展代表者🎀
一个热爱生活的，小有名气的，美女哈哈哈！🇨🇳
喜欢旅行—喜欢美食—喜欢运动—喜欢拍照！✌
充满好奇心，喜欢尝试体验一切新鲜的东西！🤗",8288,False,https://pbs.twimg.com/profile_images/1681479719672516608/JWJGJ0xI_normal.jpg,
363490300,AllNewSux,ALL NEW SUX,"In the 21st century, we have a tendency to forget past greatness & accept today's mediocrity in its place. I'm doing my best to try to change that. #WokeAF",14129,False,https://pbs.twimg.com/profile_images/2222683013/Octa_normal.jpg,
1459390508086738944,EngageNow2022,.Engage Now,"If I ever get deleted by the Twitter “Cancel Culture “, you can find me on GETTR & Truth Social. Same handle. EngageNow2022.",737,False,https://pbs.twimg.com/profile_images/1459390746168111108/P0dLxo9F_normal.jpg,
1347168565800087553,DCorDeeCee,DC,Working on a path for a better future. 🌍Love my family 👨‍👩‍👧‍👧and pets.🐕🐈🐕 Proud American.🇺🇸 Believes that love and happiness are infectious. 💜😊💜,1268,False,https://pbs.twimg.com/profile_images/1366921724730744832/ttFeAeJT_normal.jpg,
782653361237561345,Rufree13,Ru free,Ru free,51,False,https://pbs.twimg.com/profile_images/783330176503517185/keQMl1qC_normal.jpg,
1516719872,MatsuVR,松原＠2AB編成が待ち切れない,黎明期のツイ廃を伝承するアカウント。24年SFC修行(プレミアム)/VRM/ニコンZ8/アクアGRスポーツ/自作PC/セーラー万年筆/原神（風神 召使）/野戦特科部隊編成/E233-2000/A321-272N/8964天安門事件 光復香港 時代革命 香港加油 習小近熊平 當獨裁成為事實、革命就是義務,1149,False,https://pbs.twimg.com/profile_images/1723998049264119808/HGGpL46v_normal.jpg,
1429824342981025794,Joanne90364717,Joanne,Rn,365,False,https://pbs.twimg.com/profile_images/1429824541547810818/GAodOKYM_normal.jpg,
1251366385101365248,MickPow58926197,King_Coyote,"Philanthropist, humanitarian, fortune 500 CEO. 
Pronouns King / Shogun",118,False,https://pbs.twimg.com/profile_images/1464466849605644290/xNxVn9JQ_normal.jpg,
1289016963700670465,AbbyZff,张菲菲,坐标：江门，即传说中的“京海市”，欢迎大家来狂飙打卡～,4601,False,https://pbs.twimg.com/profile_images/1604505848599826432/PT_ih33j_normal.jpg,
151952692,Fieldkorn,Jeffrey Frischkorn,Retired staff News-Herald reporter. Columnist and writer for Ohio Outdoor News.,348,False,https://pbs.twimg.com/profile_images/1679459511/Field_Korn_normal.jpg,
1720237698382974976,kenjames779,Kenneth Jones,,701,False,https://pbs.twimg.com/profile_images/1720238568810102784/TtxJ8ld3_normal.jpg,
1296451693555650561,eckels_sam,Sam Eckels,I live in Wisconsin. he/him/his,259,False,https://pbs.twimg.com/profile_images/1352048254213623809/HFL1Zawr_normal.jpg,
1737426222160699392,SportPlusUS,Stuart H,,39,False,https://pbs.twimg.com/profile_images/1737426290666336256/pHkF9gsO_normal.png,
1231545724481015810,RedCharlotte_,🎀Charlotte🎀,She/It(cis) 🌹 Socialism & welfare enjoyer 🌱 Join DSA!,2041,False,https://pbs.twimg.com/profile_images/1759715936888594432/2UioDc5F_normal.jpg,
1175197874780397568,JakeCummings75,Jake Cummings,Urbanist-pastoralist. Occasional memes. Bay Area and San Antonio. Accepts he/she/they/Visa/MC/AmEx. All tweets will be lost in time like tears in rain,97,False,https://pbs.twimg.com/profile_images/1524355058246328320/CASMUxo__normal.jpg,
124043276,green_katharsis,A fire on soul beach,創価の無差別テロ被害者です。オウム以上のテロが野放し！日本は非常に危険な状態です。新宿区在住。被害に遭う前は、全く普通の一般人でした。ブログよろしくお願いします＜創価学会のハイテク兵器を使用したテロ「集団ストーカー」の告発＞カルトのテロを暴き、国民の皆さんに警鐘を鳴らし、再び普通の生活を取り戻すためにがんばっています。,1124,False,https://pbs.twimg.com/profile_images/1227735103/light02_normal.jpg,
49532208,LesVDavis,News & Quotes,💯% #Follo Back! #FolloMe 4 #News #Quotes #Music #Sports #Ent #Politics #Advocacy #Lifestyle #Humor #HiTech #SocialMedia #Facts #Inspiration #Fun #Love #Friends,154443,False,https://pbs.twimg.com/profile_images/2604874227/zm30jwyqoages065xum3_normal.gif,
2839624622,wuxianjingqi,Derrick,键盘战斗力和耐心爆表,168,False,https://pbs.twimg.com/profile_images/734057158824714241/xBY2W9ke_normal.jpg,
1504668238629720070,CarolPa69930770,Carol Painter,"I am the daughter of a lifelong union Leader , civil rights defender , Martin Luther King supporting father. people matter, paying a living wage matters.",154,False,https://pbs.twimg.com/profile_images/1751627686248603649/CcnAkUrh_normal.jpg,
811346324637581321,JusticeTyrwhit,Order of the Coif,"Maritime stuff and medieval law. Flaneur and antiquarian. Employment law. Cantab.

'He was more than a hero, he was a union man'",2993,False,https://pbs.twimg.com/profile_images/1687266962584358912/JONZ1ri7_normal.jpg,
406628177,BentoTexas,🚫 LISTS PLEASE no vote for war,🚫 CRYPTO Anti-imperialist/anti regime change/let others have democracy even if we don’t have it here/ don’t pay too much attention 2 dumb stuff rich people say,2201,False,https://pbs.twimg.com/profile_images/1566848324254109696/1jImeoRh_normal.jpg,
3188610109,BakaChocolate,bc Yume 📷³,@sheffjournalism // short hk news translation // mtx(?) // follow & rt ≠ endorsement // #JournalismIsNotACrime #SaveHongKongPress // @hkbaptistu alum,1257,False,https://pbs.twimg.com/profile_images/1589263714427043845/eSIvo7ZP_normal.png,
1297239943643791360,susie_margaret,Margaret Barton (Susie),"Luv Of God ,Country, Freedom, family, Art, animals & children",3562,False,https://pbs.twimg.com/profile_images/1297240569257824259/0gMFQej4_normal.jpg,
1437616187836297220,Mika407597618,mika,-- 当人们有机会分享希望和梦想，参与未来发展的讨论与决策时，他们会对发展前景有更清晰的认识，会更加努力 ！,209,False,https://pbs.twimg.com/profile_images/1437616327728922625/cN9XMnyb_normal.jpg,
1519167610725621760,ZenMan65,ZenMan,"Truths of Life:

*Jesus IS coming back
*Democrats are America's true racists
*Climate Change is Bull Sh*t
*2020 was stolen
^Ret. Air Force MSgt
*🇺🇸🇮🇱",293,False,https://pbs.twimg.com/profile_images/1519169581729812480/WtruCsQ7_normal.jpg,
1651756297493315584,LisaLELN,Lisa Larson,I'm interested in health and longevity.,32,False,https://pbs.twimg.com/profile_images/1651757033803378688/hMFGHd7r_normal.jpg,
1718106677017518080,uknow37884,AdudeUknow,"🇺🇸 
𝔊𝔬𝔱𝔥 𝔄𝔫𝔤𝔢𝔩 ֆ𝔦𝔫𝔫𝔢𝔯 
0_-",201,False,https://pbs.twimg.com/profile_images/1718793376336949248/Z9DngRKZ_normal.jpg,
1496782620025585664,dakaguilai,打卡归来,国小而不处卑，力少而不畏强，无礼而侮大邻，贪愎而拙交者， 可亡也。——《韩非子》,859,False,https://pbs.twimg.com/profile_images/1496782946921250816/R9DFuhem_normal.jpg,
576679602,NewswireTODAY,NewswireTODAY,Official NewswireTODAY PRTODAY PRZOOM #PressRelease #Newswire #SEO #PR #DigitalMarketing #MarketResearch #Reports ► 1B free emails DOESN'T EQUAL 100K+REAL Biz,1574,False,https://pbs.twimg.com/profile_images/1080968551811276800/F6O0EGtT_normal.jpg,
863186974357807104,Arobedw,WAKE UP AMERICA 🟥 ⬜️🟦,Lover of a FREE FAIR America,212,False,https://pbs.twimg.com/profile_images/1741695082762215425/hzNvyIAL_normal.jpg,
1716205422577897472,Misscrosby28763,MissCrosby,I AM A CHILD OF FATHER GOD ALMIGHTY AND PROTECTED BY YAWEH AND YESHUA PROTECTION.,2273,False,https://pbs.twimg.com/profile_images/1718834109425008640/oj2yjdfp_normal.jpg,
1448498313406267392,DeepGreenRed,🎸露桥闻笛🏮,"流光容易把人抛，红了樱桃，绿了芭蕉。
防封失联，同名双号，敬请关注！
取关后存您进列表，重点阅读不遗漏！
不同意见请展示资料可靠出处，谢谢！",4763,False,https://pbs.twimg.com/profile_images/1581184080208879617/kYFik41R_normal.jpg,
1688472495698198528,kyeem24,kyeem,每天有个新想法,46,False,https://pbs.twimg.com/profile_images/1688472817300652032/i6non6Ua_normal.jpg,
15097300,jgoodloejapan,Jim Goodloe,I have been living in Japan for over 20 years. Still everyday is a new adventure! I love teaching English conversation.,3168,False,https://pbs.twimg.com/profile_images/604805237522628608/ycuB_j3I_normal.jpg,
44513878,TexasTribune,Texas Tribune,"Member-supported, nonprofit and nonpartisan newsroom informing & engaging Texans on state politics & policy. Sign up for our daily email: https://t.co/mhtlCsZCYs",316084,False,https://pbs.twimg.com/profile_images/1327273020294111232/bCBF2Zk8_normal.jpg,
1630459493992759296,MAGAMattyQ,MAGAMatty,All Things #45 - most things #17 - #GodWins - Proud Father of Autistic Child - Former Bush hating Lefty - Worked at AZ Audit - Uniparty must go - Poker Player,623,False,https://pbs.twimg.com/profile_images/1630469293262651393/RhZz7D10_normal.jpg,
1119750176158232576,swisher_frank,100% Buckeye 4ever,Married bout 45 yrs happily 🚫 Dm or links =block❤️ Dogs all philly teams fan ❤️ my Buckeyes n BELLAIRE BIG REDS hate michigan 🤮 No Dems or libs ull be blocked,6499,False,https://pbs.twimg.com/profile_images/1217994426338942976/kqRDzNdA_normal.jpg,
1519076050927759360,southkoreapro,KOREA PRO,"Daily analysis on South Korea's foreign policy, politics and the economy. Produced by the team behind @nknewsorg. On Mastodon at @koreapro@federated.press",4414,False,https://pbs.twimg.com/profile_images/1519078823488532480/ixEj4QqX_normal.png,
1652573831675146240,dick86249124705,dick,,166,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
1537639609311457280,yangfan39831908,杨凡🇨🇳,"一身红装为了谁

杨小凡：Pulululu  @youngfun0002",59964,False,https://pbs.twimg.com/profile_images/1689865342393442304/_TY1WppZ_normal.jpg,
799543652955594752,FreeWechat,自由微信,自由微信提供匿名和不受屏蔽的微信搜索。自由微博提供匿名和不受屏蔽的新浪微博搜索 @FreeWeibo Monitoring online censorship In China 关注中国的网络审查 @greatfirechina,10665,False,https://pbs.twimg.com/profile_images/815087673236865024/q0W90_v9_normal.jpg,
816958263463809025,ngsiou2,ngsiou,"我喜欢聪明的人。最不能忍受愚蠢的人。
 不过，我只是把“推特”当作我自己“唱卡拉OK”的地方。一个让我的退休生活更加精彩的地方。
 我不介意有否粉丝或者别人怎么看我。
“观棋不语真君子”。
我不是君子，所以我喜欢观棋乱语。喜欢就好。",128,False,https://pbs.twimg.com/profile_images/841076769851547648/3CgY48tz_normal.jpg,
1575340155342557184,davinton_com,達文東,"键政非专业户，内行们请当笑话看，政治底色中国红。
喜好键政的过来凑个热闹，骂人也不要紧，因为我骂的肯定比你的难听。",5892,False,https://pbs.twimg.com/profile_images/1717140554046390273/E5ZbIIgt_normal.jpg,
1043110587234844672,XiaoZhen0537,每日头条 - 时事百科抢先看,"包罗万象一网打尽
----新媒體部",3183,False,https://pbs.twimg.com/profile_images/1228766305508978688/_mfF77h7_normal.png,
6509832,CNNnews18,News18,"Official X (formally known as Twitter) account of CNN-News18. Lightning fast alerts, #BreakingNews from India and the world.

https://t.co/lyUC6JS9eU",4710829,False,https://pbs.twimg.com/profile_images/1559788694709473280/j1s3zm5m_normal.jpg,
564111558,bpolitics,Bloomberg Politics,"Bloomberg Politics is the spot for smart, non-partisan political coverage from around the world. Sign up for our daily newsletter: https://t.co/xYCyI2DtWV",366077,False,https://pbs.twimg.com/profile_images/1631727062451986457/pV88X_8k_normal.jpg,
20406783,atty1chgo,John Ekonomou,"B.A. Political Science - University of Illinois at Chicago, 
J.D. - Thomas Cooley Law School
Attorney at Law",128,False,https://pbs.twimg.com/profile_images/819671075651014656/TFl77iLj_normal.jpg,
1542511474320343046,DrAdrianWong,Dr. Adrian Wong,"Been writing about tech, science and medicine, and fact checking BS since 1998 at Tech ARP (https://t.co/z7n85RL4hg)",344,False,https://pbs.twimg.com/profile_images/1542511789652357123/vwqcC2VB_normal.jpg,
64643056,RT_com,RT,freedom over censorship.,3183676,False,https://pbs.twimg.com/profile_images/1018833905082871808/F7RZerA1_normal.jpg,
593950896,DanielPAldrich,Daniel P. Aldrich urbanists.social/web/@dpaldrich,"Professor of comparative public policy: social capital, disaster recovery, environment, energy and resilience. My books: https://t.co/9B7B0bRKXK",7263,False,https://pbs.twimg.com/profile_images/3028335278/8fb40f3ad50babb853e3b3b3b598ad1a_normal.jpeg,
6577642,usnews,U.S. News & World Report,"Life’s decisions made here since 1933. News and analysis, consumer advice and the original rankings guide.",180910,False,https://pbs.twimg.com/profile_images/1025457908320940032/Fj1o-HH1_normal.jpg,
25067314,FTChinese,FTChinese,FT中文网是英国《金融时报》集团旗下唯一的中文商业财经网站，旨在为中国商业菁英和决策者们提供每日不可或缺的商业财经新闻、深度分析以及评论。,612564,False,https://pbs.twimg.com/profile_images/941202175585173504/tIG5B1--_normal.jpg,
116128726,aboluowang,阿波罗网唯一官方推号,阿波罗新闻网 https://t.co/rW82wTBDQr youTube主频道 https://t.co/8GWSiDzWny youTube副频道：https://t.co/FQvNz1JC2j 脸书：https://t.co/ansl47z4D7 打破新闻封锁 去伪存真 去粗取精 独立 敢言 新颖  把握时代脉搏 捍卫中国人的知情权。,140109,False,https://pbs.twimg.com/profile_images/1341358864814534656/V1tUszVN_normal.jpg,
59103986,temp13572468,Edward Li,free speech,1964,False,https://pbs.twimg.com/profile_images/1347893884576260099/QGLAoMxx_normal.jpg,
5988062,TheEconomist,The Economist,News and analysis with a global perspective. We’re here to help you understand the world around you. Subscribe here: https://t.co/RpUQAAnPdO,27317976,False,https://pbs.twimg.com/profile_images/879361767914262528/HdRauDM-_normal.jpg,
14677919,NewYorker,The New Yorker,"Unparalleled reporting and commentary on politics and culture, plus humor and cartoons, fiction and poetry. Get our Daily newsletter: https://t.co/CW0Z2jHao9",8785810,False,https://pbs.twimg.com/profile_images/1226890596280885248/qdLQ8M7i_normal.png,
828092484,chineseorusa321,Li Da,"A international affair observer and a citizen of the world.一个世界公民,人人都享有自由,平等和公正的实践者.",6860,False,https://pbs.twimg.com/profile_images/459754256589803520/bBlQ809W_normal.jpeg,
1292480177520422914,NaNatogo103,NaNa(英伦）,,3497,False,https://pbs.twimg.com/profile_images/1292548668868964352/0Zm-DC4k_normal.jpg,
13850422,CNNPolitics,CNN Politics,"Political news, campaign stories and Washington coverage from CNN Politics.",4554808,False,https://pbs.twimg.com/profile_images/1693576055737487360/7rbADPvJ_normal.jpg,
1363011323211120640,JamesHa12466496,James Hall,"US Army SGT - NATO HQs. HATES TRUMP!!! Born: MAINE. 'DEM' -Actor, VO, Songwriter: ""Oxygen-A Love Story"" BMI 2022 https://t.co/Fd3C3R0Drl. CANCER SURVIVOR-Exec. Marketing.",4500,False,https://pbs.twimg.com/profile_images/1395982971660767233/tOE-p_6k_normal.jpg,
720603710045310976,seasidebound01,ゼロワン,The Beast that Shouted Love at the Heart of the World,128,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
16132303,babyboi2u,"Tim's Truths- DrPH, Health Behavior Scientist","Founder, Black Men's Health Literacy Project. Researcher, CEO.
Health Literacy &Behavior Therapy #Breakthrough4LifePodcast 
 🤟1914 #GOLDSTARFAM ⭐ #VETERAN",985,False,https://pbs.twimg.com/profile_images/1742695067276460032/Edm4jtax_normal.jpg,
1426667648792813571,DPrasadMJ148,Drama Prasad Mukherjee,"100% Pure and Proud Gow Bhakshak Hindu.
Hindutva is Hindu Fascism
Bharat is just a Hindi word for India",263,False,https://pbs.twimg.com/profile_images/1698898600594685952/1Hw4EECp_normal.jpg,
1242534200634478593,RealPNavarro,Peter Navarro,"Assistant to the President, Dir. of Trade/Manufacturing Policy during Trump administration. American economist, author #InTrumpTime Out Now ⬇️",250294,False,https://pbs.twimg.com/profile_images/1253401874683834370/PfVEPbXg_normal.jpg,
13296332,ldeffinbaugh,Len Deffinbaugh,"🇺🇸 Husband, Girl Father, Cat Dad, Grand Pap Pap #Veteran, #GoBlue, Baltimore Orioles, Washington Football, Concerned Citizen, Stopthehate, kindnessmatters",10280,False,https://pbs.twimg.com/profile_images/1447313641909411845/FsZKBndl_normal.jpg,
21807755,WSILNews,WSIL News,"News 3 WSIL serves viewers in southern Illinois, southeast Missouri and western Kentucky.",39176,False,https://pbs.twimg.com/profile_images/1748493471726309376/kUNAv_Yp_normal.jpg,
1442296350851297280,Halo85453381,Halo（互fo）💯💯💯💯,"follow me
💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯
潜水爱好者，是潜水不是潜水",1807,False,https://pbs.twimg.com/profile_images/1546705904531226624/lu8NyPVI_normal.jpg,
1577208183009021953,AcerraJoe,Stubbs,,43,False,https://pbs.twimg.com/profile_images/1713866398311550976/QWalU_uk_normal.jpg,
12848262,TorontoStar,Toronto Star,"Get the latest news, alerts, sports, photos and more from Canada's largest daily newspaper. ⏩ Instagram: (@)thetorontostar | TikTok: (@)torontostar",1203083,False,https://pbs.twimg.com/profile_images/1595539639070236679/ymslpOak_normal.jpg,
1339069553725251584,chinasmpb,司马平邦,欢迎互fo📺司马平邦说：https://t.co/x17no14ozC,38951,False,https://pbs.twimg.com/profile_images/1673339517070192642/q2yEF7IM_normal.jpg,
935287050525396992,NikkeiCN,Nikkei日经中文,非日经中文网官方账号，【Nikkei日经中文】推文均来自于日经中文网,2190,False,https://pbs.twimg.com/profile_images/935342991245393920/x_BASjbs_normal.jpg,
235214519,jameslu920,JamesLu,"Hello, I am jameslu, a middle age gay man in Taiwan. I like travel and movie and music. I believe in love. Nice to know you in Twitter!",699,False,https://pbs.twimg.com/profile_images/1209367923/IMG_0132_normal.JPG,
1469129885666975753,spring18338831,spring8856,,3808,False,https://pbs.twimg.com/profile_images/1469130221295226883/ZLS_BKxo_normal.jpg,
1733277770241970176,YukonSteph,YukonSteph,"Living the dream North of 60. #SupportVets they do not ask for too much! Freedom seeking former ON tax slave, Free Speech absolutist. No pronouns or DMs.",151,False,https://pbs.twimg.com/profile_images/1733277918590291968/5myd2g6-_normal.jpg,
2373735295,MiddleEastEye,Middle East Eye,Your eye on the ground. Independent Middle East and North Africa news. Telegram: https://t.co/BOi8m9AT1a also follow @MEEDiscover,479339,False,https://pbs.twimg.com/profile_images/877558885795717120/rcqDFNLd_normal.jpg,
1185214996344496128,bobyiac,1/e 光道长🀄,"防蠢杜渐
The absurd does not liberate, it binds.",1171,False,https://pbs.twimg.com/profile_images/1335313606548676608/I1vLJrDa_normal.jpg,
1663765663520026626,spc9091,spc9091,^_^,30,False,https://pbs.twimg.com/profile_images/1663765994282844160/995nTUTQ_normal.jpg,
420187841,tugshi,三生石,脑残补习班班主任，反贼课外辅导员。,1505,False,https://pbs.twimg.com/profile_images/1545608273294151680/BRf0K44G_normal.jpg,
1408728834799673351,KELMAND1,Ezio Mao☢,应无所住，而生其心,63271,False,https://pbs.twimg.com/profile_images/1632291366461136898/5a_4tmJl_normal.jpg,
1221462414744596483,RpsAgainstTrump,Republicans against Trump,Pro-democracy conservatives Republicans fighting Trump & Trumpism. Please support our work: https://t.co/FkmisNic4X,601209,False,https://pbs.twimg.com/profile_images/1552023520347099136/tIGoFfQt_normal.jpg,
42958829,CBSEveningNews,CBS Evening News,"The official account of The CBS Evening News with @NorahODonnell, the longest-running evening newscast.

Text Norah: (202) 217-1107",422438,False,https://pbs.twimg.com/profile_images/1564353025245958147/3HhdTHUz_normal.png,
4970411,AJEnglish,Al Jazeera English,"Watch Al Jazeera’s live coverage of the War on Gaza. #GettingTheFacts #YourRightOurDuty. For breaking news alerts, follow @AJENews.",8818061,False,https://pbs.twimg.com/profile_images/1567510144015106049/6L5e_S1N_normal.jpg,
3229344734,miracleyoung668,kitty佳人6688,Life Is Wonderful! 🌹🌹,536,False,https://pbs.twimg.com/profile_images/1474977131658571777/QV1wW_xB_normal.jpg,
45609412,gfwsucks,皮皮鲁在美国,他是一个有趣的人，仅此而已。https://t.co/9VecdXWYkA,10987,False,https://pbs.twimg.com/profile_images/1636577600716824577/04pM5wMm_normal.jpg,
2313027666,jenniferzeng97,Inconvenient Truths by Jennifer Zeng 曾錚真言,"Member of International Press Association. First-hand info & unique insights about China & CCP.  https://t.co/ODW0HMMbi3, https://t.co/HPztrqnKCN, https://t.co/FNsfRsq2zW 國際新聞協會成員",247043,False,https://pbs.twimg.com/profile_images/1336689846409175043/PvMdO7Cr_normal.jpg,
